well,Date,subsidence,tds,gwr_elev
897,2018-03-1205,921.93,,
897,2018-03-1206,922.93,,
897,2018-03-1207,923.93,,
897,2018-03-1208,924.93,,
897,2018-03-1209,925.93,,
897,2018-03-1210,926.93,,
897,2018-03-1211,927.93,,
897,2018-03-1212,928.93,,
897,2018-03-1213,929.93,,
897,2018-03-1214,930.93,,
897,2018-03-1215,931.93,,
897,2018-03-1216,932.93,,
897,2018-03-1217,933.93,,
897,2018-03-1218,934.93,,
897,2018-03-1219,935.93,,
897,2018-03-1220,936.93,,
897,2018-03-1221,937.93,,
897,2018-03-1222,938.93,,
897,2018-03-1223,939.93,,
897,2018-03-1224,940.93,,
897,2018-03-1225,941.93,,
897,2018-03-1226,942.93,,
897,2018-03-1227,943.93,,
897,2018-03-1228,944.93,,
897,2018-03-1229,945.93,,
897,2018-03-1230,946.93,,
897,2018-03-1231,947.93,,
897,2018-03-1232,948.93,,
897,2018-03-1233,949.93,,
897,2018-03-1234,950.93,,
897,2018-03-1235,951.93,,
897,2018-03-1236,952.93,,
897,2018-03-1237,953.93,,
897,2018-03-1238,954.93,,
897,2018-03-1239,955.93,,
897,2018-03-1240,956.93,,
897,2018-03-1241,957.93,,
897,2018-03-1242,958.93,,
897,2018-03-1243,959.93,,
897,2018-03-1244,960.93,,
897,2018-03-1245,961.93,,
897,2018-03-1246,962.93,,
897,2018-03-1247,963.93,,
897,2018-03-1248,964.93,,
897,2018-03-1249,965.93,,
897,2018-03-1250,966.93,,
897,2018-03-1251,967.93,,
897,2018-03-1252,968.93,,
897,2018-03-1253,969.93,,
897,2018-03-1254,970.93,,
897,2018-03-1255,971.93,,
897,2018-03-1256,972.93,,
897,2018-03-1257,973.93,,
897,2018-03-1258,974.93,,
897,2018-03-1259,975.93,,
897,2018-03-1260,976.93,,
897,2018-03-1261,977.93,,
897,2018-03-1262,978.93,,
897,2018-03-1263,979.93,,
897,2018-03-1264,980.93,,
897,2018-03-1265,981.93,,
897,2018-03-1266,982.93,,
897,2018-03-1267,983.93,,
897,2018-03-1268,984.93,,
897,2018-03-1269,985.93,,
897,2018-03-1270,986.93,,
897,2018-03-1271,987.93,,
897,2018-03-1272,988.93,,
897,2018-03-1273,989.93,,
897,2018-03-1274,990.93,,
897,2018-03-1275,991.93,,
897,2018-03-1276,992.93,,
897,2018-03-1277,993.93,,
897,2018-03-1278,994.93,,
897,2018-03-1279,995.93,,
897,2018-03-1280,996.93,,
897,2018-03-1281,997.93,,
897,2018-03-1282,998.93,,
897,2018-03-1283,999.93,,
897,2018-03-1284,1000.93,,
897,2018-03-1285,1001.93,,
897,2018-03-1286,1002.93,,
897,2018-03-1287,1003.93,,
897,2018-03-1288,1004.93,,
897,2018-03-1289,1005.93,,
897,2018-03-1290,1006.93,,
897,2018-03-1291,1007.93,,
897,2018-03-1292,1008.93,,
897,2018-03-1293,1009.93,,
897,2018-03-1294,1010.93,,
897,2018-03-1295,1011.93,,
897,2018-03-1296,1012.93,,
897,2018-03-1297,1013.93,,
897,2018-03-1298,1014.93,,
897,2018-03-1299,1015.93,,
897,2018-03-1300,1016.93,,
897,2018-03-1301,1017.93,,
897,2018-03-1302,1018.93,,
897,2018-03-1303,1019.93,,
897,2018-03-1304,1020.93,,
897,2018-03-1305,1021.93,,
897,2018-03-1306,1022.93,,
897,2018-03-1307,1023.93,,
897,2018-03-1308,1024.93,,
897,2018-03-1309,1025.93,,
897,2018-03-1310,1026.93,,
897,2018-03-1311,1027.93,,
897,2018-03-1312,1028.93,,
897,2018-03-1313,1029.93,,
897,2018-03-1314,1030.93,,
897,2018-03-1315,1031.93,,
897,2018-03-1316,1032.93,,
897,2018-03-1317,1033.93,,
897,2018-03-1318,1034.93,,
897,2018-03-1319,1035.93,,
897,2018-03-1320,1036.93,,
897,2018-03-1321,1037.93,,
897,2018-03-1322,1038.93,,
897,2018-03-1323,1039.93,,
897,2018-03-1324,1040.93,,
897,2018-03-1325,1041.93,,
897,2018-03-1326,1042.93,,
897,2018-03-1327,1043.93,,
897,2018-03-1328,1044.93,,
897,2018-03-1329,1045.93,,
897,2018-03-1330,1046.93,,
897,2018-03-1331,1047.93,,
897,2018-03-1332,1048.93,,
897,2018-03-1333,1049.93,,
897,2018-03-1334,1050.93,,
897,2018-03-1335,1051.93,,
897,2018-03-1336,1052.93,,
897,2018-03-1337,1053.93,,
897,2018-03-1338,1054.93,,
897,2018-03-1339,1055.93,,
897,2018-03-1340,1056.93,,
897,2018-03-1341,1057.93,,
897,2018-03-1342,1058.93,,
897,2018-03-1343,1059.93,,
897,2018-03-1344,1060.93,,
897,2018-03-1345,1061.93,,
897,2018-03-1346,1062.93,,
897,2018-03-1347,1063.93,,
897,2018-03-1348,1064.93,,
897,2018-03-1349,1065.93,,
897,2018-03-1350,1066.93,,
897,2018-03-1351,1067.93,,
897,2018-03-1352,1068.93,,
897,2018-03-1353,1069.93,,
897,2018-03-1354,1070.93,,
897,2018-03-1355,1071.93,,
897,2018-03-1356,1072.93,,
897,2018-03-1357,1073.93,,
897,2018-03-1358,1074.93,,
897,2018-03-1359,1075.93,,
897,2018-03-1360,1076.93,,
897,2018-03-1361,1077.93,,
897,2018-03-1362,1078.93,,
897,2018-03-1363,1079.93,,
897,2018-03-1364,1080.93,,
897,2018-03-1365,1081.93,,
897,2018-03-1366,1082.93,,
897,2018-03-1367,1083.93,,
897,2018-03-1368,1084.93,,
897,2018-03-1369,1085.93,,
897,2018-03-1370,1086.93,,
897,2018-03-1371,1087.93,,
897,2018-03-1372,1088.93,,
897,2018-03-1373,1089.93,,
897,2018-03-1374,1090.93,,
897,2018-03-1375,1091.93,,
897,2018-03-1376,1092.93,,
897,2018-03-1377,1093.93,,
897,2018-03-1378,1094.93,,
897,2018-03-1379,1095.93,,
897,2018-03-1380,1096.93,,
897,2018-03-1381,1097.93,,
897,2018-03-1382,1098.93,,
897,2018-03-1383,1099.93,,
897,2018-03-1384,1100.93,,
897,2018-03-1385,1101.93,,
897,2018-03-1386,1102.93,,
897,2018-03-1387,1103.93,,
897,2018-03-1388,1104.93,,
897,2018-03-1389,1105.93,,
897,2018-03-1390,1106.93,,
897,2018-03-1391,1107.93,,
897,2018-03-1392,1108.93,,
897,2018-03-1393,1109.93,,
897,2018-03-1394,1110.93,,
897,2018-03-1395,1111.93,,
897,2018-03-1396,1112.93,,
897,2018-03-1397,1113.93,,
897,2018-03-1398,1114.93,,
897,2018-03-1399,1115.93,,
897,2018-03-1400,1116.93,,
897,2018-03-1401,1117.93,,
897,2018-03-1402,1118.93,,
897,2018-03-1403,1119.93,,
897,2018-03-1404,1120.93,,
897,2018-03-1405,1121.93,,
897,2018-03-1406,1122.93,,
897,2018-03-1407,1123.93,,
897,2018-03-1408,1124.93,,
897,2018-03-1409,1125.93,,
897,2018-03-1410,1126.93,,
897,2018-03-1411,1127.93,,
897,2018-03-1412,1128.93,,
897,2018-03-1413,1129.93,,
897,2018-03-1414,1130.93,,
897,2018-03-1415,1131.93,,
897,2018-03-1416,1132.93,,
897,2018-03-1417,1133.93,,
897,2018-03-1418,1134.93,,
897,2018-03-1419,1135.93,,
897,2018-03-1420,1136.93,,
897,2018-03-1421,1137.93,,
897,2018-03-1422,1138.93,,
897,2018-03-1423,1139.93,,
897,2018-03-1424,1140.93,,
897,2018-03-1425,1141.93,,
897,2018-03-1426,1142.93,,
897,2018-03-1427,1143.93,,
897,2018-03-1428,1144.93,,
897,2018-03-1429,1145.93,,
897,2018-03-1430,1146.93,,
897,2018-03-1431,1147.93,,
897,2018-03-1432,1148.93,,
897,2018-03-1433,1149.93,,
897,2018-03-1434,1150.93,,
897,2018-03-1435,1151.93,,
897,2018-03-1436,1152.93,,
897,2018-03-1437,1153.93,,
897,2018-03-1438,1154.93,,
897,2018-03-1439,1155.93,,
897,2018-03-1440,1156.93,,
897,2018-03-1441,1157.93,,
897,2018-03-1442,1158.93,,
897,2018-03-1443,1159.93,,
897,2018-03-1444,1160.93,,
897,2018-03-1445,1161.93,,
897,2018-03-1446,1162.93,,
897,2018-03-1447,1163.93,,
897,2018-03-1448,1164.93,,
897,2018-03-1449,1165.93,,
897,2018-03-1450,1166.93,,
897,2018-03-1451,1167.93,,
897,2018-03-1452,1168.93,,
897,2018-03-1453,1169.93,,
897,2018-03-1454,1170.93,,
897,2018-03-1455,1171.93,,
897,2018-03-1456,1172.93,,
897,2018-03-1457,1173.93,,
897,2018-03-1458,1174.93,,
897,2018-03-1459,1175.93,,
897,2018-03-1460,1176.93,,
897,2018-03-1461,1177.93,,
897,2018-03-1462,1178.93,,
897,2018-03-1463,1179.93,,
897,2018-03-1464,1180.93,,
897,2018-03-1465,1181.93,,
897,2018-03-1466,1182.93,,
897,2018-03-1467,1183.93,,
897,2018-03-1468,1184.93,,
897,2018-03-1469,1185.93,,
897,2018-03-1470,1186.93,,
897,2018-03-1471,1187.93,,
897,2018-03-1472,1188.93,,
897,2018-03-1473,1189.93,,
897,2018-03-1474,1190.93,,
897,2018-03-1475,1191.93,,
897,2018-03-1476,1192.93,,
897,2018-03-1477,1193.93,,
897,2018-03-1478,1194.93,,
897,2018-03-1479,1195.93,,
897,2018-03-1480,1196.93,,
897,2018-03-1481,1197.93,,
897,2018-03-1482,1198.93,,
897,2018-03-1483,1199.93,,
897,2018-03-1484,1200.93,,
897,2018-03-1485,1201.93,,
897,2018-03-1486,1202.93,,
897,2018-03-1487,1203.93,,
897,2018-03-1488,1204.93,,
897,2018-03-1489,1205.93,,
897,2018-03-1490,1206.93,,
897,2018-03-1491,1207.93,,
897,2018-03-1492,1208.93,,
897,2018-03-1493,1209.93,,
897,2018-03-1494,1210.93,,
897,2018-03-1495,1211.93,,
897,2018-03-1496,1212.93,,
897,2018-03-1497,1213.93,,
897,2018-03-1498,1214.93,,
897,2018-03-1499,1215.93,,
897,2018-03-1500,1216.93,,
897,2018-03-1501,1217.93,,
897,2018-03-1502,1218.93,,
897,2018-03-1503,1219.93,,
897,2018-03-1504,1220.93,,
897,2018-03-1505,1221.93,,
897,2018-03-1506,1222.93,,
897,2018-03-1507,1223.93,,
897,2018-03-1508,1224.93,,
897,2018-03-1509,1225.93,,
897,2018-03-1510,1226.93,,
897,2018-03-1511,1227.93,,
897,2018-03-1512,1228.93,,
897,2018-03-1513,1229.93,,
897,2018-03-1514,1230.93,,
897,2018-03-1515,1231.93,,
897,2018-03-1516,1232.93,,
897,2018-03-1517,1233.93,,
897,2018-03-1518,1234.93,,
897,2018-03-1519,1235.93,,
897,2018-03-1520,1236.93,,
897,2018-03-1521,1237.93,,
897,2018-03-1522,1238.93,,
897,2018-03-1523,1239.93,,
897,2018-03-1524,1240.93,,
897,2018-03-1525,1241.93,,
897,2018-03-1526,1242.93,,
897,2018-03-1527,1243.93,,
897,2018-03-1528,1244.93,,
897,2018-03-1529,1245.93,,
897,2018-03-1530,1246.93,,
897,2018-03-1531,1247.93,,
897,2018-03-1532,1248.93,,
897,2018-03-1533,1249.93,,
897,2018-03-1534,1250.93,,
897,2018-03-1535,1251.93,,
897,2018-03-1536,1252.93,,
897,2018-03-1537,1253.93,,
897,2018-03-1538,1254.93,,
897,2018-03-1539,1255.93,,
897,2018-03-1540,1256.93,,
897,2018-03-1541,1257.93,,
897,2018-03-1542,1258.93,,
897,2018-03-1543,1259.93,,
897,2018-03-1544,1260.93,,
897,2018-03-1545,1261.93,,
897,2018-03-1546,1262.93,,
897,2018-03-1547,1263.93,,
897,2018-03-1548,1264.93,,
897,2018-03-1549,1265.93,,
897,2018-03-1550,1266.93,,
897,2018-03-1551,1267.93,,
897,2018-03-1552,1268.93,,
897,2018-03-1553,1269.93,,
897,2018-03-1554,1270.93,,
897,2018-03-1555,1271.93,,
897,2018-03-1556,1272.93,,
897,2018-03-1557,1273.93,,
897,2018-03-1558,1274.93,,
897,2018-03-1559,1275.93,,
897,2018-03-1560,1276.93,,
897,2018-03-1561,1277.93,,
897,2018-03-1562,1278.93,,
897,2018-03-1563,1279.93,,
897,2018-03-1564,1280.93,,
897,2018-03-1565,1281.93,,
897,2018-03-1566,1282.93,,
897,2018-03-1567,1283.93,,
897,2018-03-1568,1284.93,,
897,2018-03-1569,1285.93,,
897,2018-03-1570,1286.93,,
897,2018-03-1571,1287.93,,
897,2018-03-1572,1288.93,,
897,2018-03-1573,1289.93,,
897,2018-03-1574,1290.93,,
897,2018-03-1575,1291.93,,
897,2018-03-1576,1292.93,,
897,2018-03-1577,1293.93,,
897,2018-03-1578,1294.93,,
897,2018-03-1579,1295.93,,
897,2018-03-1580,1296.93,,
897,2018-03-1581,1297.93,,
897,2018-03-1582,1298.93,,
897,2018-03-1583,1299.93,,
897,2018-03-1584,1300.93,,
897,2018-03-1585,1301.93,,
897,2018-03-1586,1302.93,,
897,2018-03-1587,1303.93,,
897,2018-03-1588,1304.93,,
897,2018-03-1589,1305.93,,
897,2018-03-1590,1306.93,,
897,2018-03-1591,1307.93,,
897,2018-03-1592,1308.93,,
897,2018-03-1593,1309.93,,
897,2018-03-1594,1310.93,,
897,2018-03-1595,1311.93,,
897,2018-03-1596,1312.93,,
897,2018-03-1597,1313.93,,
897,2018-03-1598,1314.93,,
897,2018-03-1599,1315.93,,
897,2018-03-1600,1316.93,,
897,2018-03-1601,1317.93,,
897,2018-03-1602,1318.93,,
897,2018-03-1603,1319.93,,
897,2018-03-1604,1320.93,,
897,2018-03-1605,1321.93,,
897,2018-03-1606,1322.93,,
897,2018-03-1607,1323.93,,
897,2018-03-1608,1324.93,,
897,2018-03-1609,1325.93,,
897,2018-03-1610,1326.93,,
897,2018-03-1611,1327.93,,
897,2018-03-1612,1328.93,,
897,2018-03-1613,1329.93,,
897,2018-03-1614,1330.93,,
897,2018-03-1615,1331.93,,
897,2018-03-1616,1332.93,,
897,2018-03-1617,1333.93,,
897,2018-03-1618,1334.93,,
897,2018-03-1619,1335.93,,
897,2018-03-1620,1336.93,,
897,2018-03-1621,1337.93,,
897,2018-03-1622,1338.93,,
897,2018-03-1623,1339.93,,
897,2018-03-1624,1340.93,,
897,2018-03-1625,1341.93,,
897,2018-03-1626,1342.93,,
897,2018-03-1627,1343.93,,
897,2018-03-1628,1344.93,,
897,2018-03-1629,1345.93,,
897,2018-03-1630,1346.93,,
897,2018-03-1631,1347.93,,
897,2018-03-1632,1348.93,,
897,2018-03-1633,1349.93,,
897,2018-03-1634,1350.93,,
897,2018-03-1635,1351.93,,
897,2018-03-1636,1352.93,,
897,2018-03-1637,1353.93,,
897,2018-03-1638,1354.93,,
897,2018-03-1639,1355.93,,
897,2018-03-1640,1356.93,,
897,2018-03-1641,1357.93,,
897,2018-03-1642,1358.93,,
897,2018-03-1643,1359.93,,
897,2018-03-1644,1360.93,,
897,2018-03-1645,1361.93,,
897,2018-03-1646,1362.93,,
897,2018-03-1647,1363.93,,
897,2018-03-1648,1364.93,,
897,2018-03-1649,1365.93,,
897,2018-03-1650,1366.93,,
897,2018-03-1651,1367.93,,
897,2018-03-1652,1368.93,,
897,2018-03-1653,1369.93,,
897,2018-03-1654,1370.93,,
897,2018-03-1655,1371.93,,
897,2018-03-1656,1372.93,,
897,2018-03-1657,1373.93,,
897,2018-03-1658,1374.93,,
897,2018-03-1659,1375.93,,
897,2018-03-1660,1376.93,,
897,2018-03-1661,1377.93,,
897,2018-03-1662,1378.93,,
897,2018-03-1663,1379.93,,
897,2018-03-1664,1380.93,,
897,2018-03-1665,1381.93,,
897,2018-03-1666,1382.93,,
897,2018-03-1667,1383.93,,
897,2018-03-1668,1384.93,,
897,2018-03-1669,1385.93,,
897,2018-03-1670,1386.93,,
897,2018-03-1671,1387.93,,
897,2018-03-1672,1388.93,,
897,2018-03-1673,1389.93,,
897,2018-03-1674,1390.93,,
897,2018-03-1675,1391.93,,
897,2018-03-1676,1392.93,,
897,2018-03-1677,1393.93,,
897,2018-03-1678,1394.93,,
897,2018-03-1679,1395.93,,
897,2018-03-1680,1396.93,,
897,2018-03-1681,1397.93,,
897,2018-03-1682,1398.93,,
897,2018-03-1683,1399.93,,
897,2018-03-1684,1400.93,,
897,2018-03-1685,1401.93,,
897,2018-03-1686,1402.93,,
897,2018-03-1687,1403.93,,
897,2018-03-1688,1404.93,,
897,2018-03-1689,1405.93,,
897,2018-03-1690,1406.93,,
897,2018-03-1691,1407.93,,
897,2018-03-1692,1408.93,,
897,2018-03-1693,1409.93,,
897,2018-03-1694,1410.93,,
897,2018-03-1695,1411.93,,
897,2018-03-1696,1412.93,,
897,2018-03-1697,1413.93,,
897,2018-03-1698,1414.93,,
897,2018-03-1699,1415.93,,
897,2018-03-1700,1416.93,,
897,2018-03-1701,1417.93,,
897,2018-03-1702,1418.93,,
897,2018-03-1703,1419.93,,
897,2018-03-1704,1420.93,,
897,2018-03-1705,1421.93,,
897,2018-03-1706,1422.93,,
897,2018-03-1707,1423.93,,
897,2018-03-1708,1424.93,,
897,2018-03-1709,1425.93,,
897,2018-03-1710,1426.93,,
897,2018-03-1711,1427.93,,
897,2018-03-1712,1428.93,,
897,2018-03-1713,1429.93,,
897,2018-03-1714,1430.93,,
897,2018-03-1715,1431.93,,
897,2018-03-1716,1432.93,,
897,2018-03-1717,1433.93,,
897,2018-03-1718,1434.93,,
897,2018-03-1719,1435.93,,
897,2018-03-1720,1436.93,,
897,2018-03-1721,1437.93,,
897,2018-03-1722,1438.93,,
897,2018-03-1723,1439.93,,
897,2018-03-1724,1440.93,,
897,2018-03-1725,1441.93,,
897,2018-03-1726,1442.93,,
897,2018-03-1727,1443.93,,
897,2018-03-1728,1444.93,,
897,2018-03-1729,1445.93,,
897,2018-03-1730,1446.93,,
897,2018-03-1731,1447.93,,
897,2018-03-1732,1448.93,,
897,2018-03-1733,1449.93,,
897,2018-03-1734,1450.93,,
897,2018-03-1735,1451.93,,
897,2018-03-1736,1452.93,,
897,2018-03-1737,1453.93,,
897,2018-03-1738,1454.93,,
897,2018-03-1739,1455.93,,
897,2018-03-1740,1456.93,,
897,2018-03-1741,1457.93,,
897,2018-03-1742,1458.93,,
897,2018-03-1743,1459.93,,
897,2018-03-1744,1460.93,,
897,2018-03-1745,1461.93,,
897,2018-03-1746,1462.93,,
897,2018-03-1747,1463.93,,
897,2018-03-1748,1464.93,,
897,2018-03-1749,1465.93,,
897,2018-03-1750,1466.93,,
897,2018-03-1751,1467.93,,
897,2018-03-1752,1468.93,,
897,2018-03-1753,1469.93,,
897,2018-03-1754,1470.93,,
897,2018-03-1755,1471.93,,
897,2018-03-1756,1472.93,,
897,2018-03-1757,1473.93,,
897,2018-03-1758,1474.93,,
897,2018-03-1759,1475.93,,
897,2018-03-1760,1476.93,,
897,2018-03-1761,1477.93,,
897,2018-03-1762,1478.93,,
897,2018-03-1763,1479.93,,
897,2018-03-1764,1480.93,,
897,2018-03-1765,1481.93,,
897,2018-03-1766,1482.93,,
897,2018-03-1767,1483.93,,
897,2018-03-1768,1484.93,,
897,2018-03-1769,1485.93,,
897,2018-03-1770,1486.93,,
897,2018-03-1771,1487.93,,
897,2018-03-1772,1488.93,,
897,2018-03-1773,1489.93,,
897,2018-03-1774,1490.93,,
897,2018-03-1775,1491.93,,
897,2018-03-1776,1492.93,,
897,2018-03-1777,1493.93,,
897,2018-03-1778,1494.93,,
897,2018-03-1779,1495.93,,
897,2018-03-1780,1496.93,,
897,2018-03-1781,1497.93,,
897,2018-03-1782,1498.93,,
897,2018-03-1783,1499.93,,
897,2018-03-1784,1500.93,,
897,2018-03-1785,1501.93,,
897,2018-03-1786,1502.93,,
897,2018-03-1787,1503.93,,
897,2018-03-1788,1504.93,,
897,2018-03-1789,1505.93,,
897,2018-03-1790,1506.93,,
897,2018-03-1791,1507.93,,
897,2018-03-1792,1508.93,,
897,2018-03-1793,1509.93,,
897,2018-03-1794,1510.93,,
897,2018-03-1795,1511.93,,
897,2018-03-1796,1512.93,,
897,2018-03-1797,1513.93,,
897,2018-03-1798,1514.93,,
897,2018-03-1799,1515.93,,
897,2018-03-1800,1516.93,,
897,2018-03-1801,1517.93,,
897,2018-03-1802,1518.93,,
897,2018-03-1803,1519.93,,
897,2018-03-1804,1520.93,,
897,2018-03-1805,1521.93,,
897,2018-03-1806,1522.93,,
897,2018-03-1807,1523.93,,
897,2018-03-1808,1524.93,,
897,2018-03-1809,1525.93,,
897,2018-03-1810,1526.93,,
897,2018-03-1811,1527.93,,
897,2018-03-1812,1528.93,,
897,2018-03-1813,1529.93,,
897,2018-03-1814,1530.93,,
897,2018-03-1815,1531.93,,
897,2018-03-1816,1532.93,,
897,2018-03-1817,1533.93,,
897,2018-03-1818,1534.93,,
897,2018-03-1819,1535.93,,
897,2018-03-1820,1536.93,,
897,2018-03-1821,1537.93,,
897,2018-03-1822,1538.93,,
897,2018-03-1823,1539.93,,
897,2018-03-1824,1540.93,,
897,2018-03-1825,1541.93,,
897,2018-03-1826,1542.93,,
897,2018-03-1827,1543.93,,
897,2018-03-1828,1544.93,,
897,2018-03-1829,1545.93,,
897,2018-03-1830,1546.93,,
897,2018-03-1831,1547.93,,
897,2018-03-1832,1548.93,,
897,2018-03-1833,1549.93,,
897,2018-03-1834,1550.93,,
897,2018-03-1835,1551.93,,
897,2018-03-1836,1552.93,,
897,2018-03-1837,1553.93,,
897,2018-03-1838,1554.93,,
897,2018-03-1839,1555.93,,
897,2018-03-1840,1556.93,,
897,2018-03-1841,1557.93,,
897,2018-03-1842,1558.93,,
897,2018-03-1843,1559.93,,
897,2018-03-1844,1560.93,,
897,2018-03-1845,1561.93,,
897,2018-03-1846,1562.93,,
897,2018-03-1847,1563.93,,
897,2018-03-1848,1564.93,,
897,2018-03-1849,1565.93,,
897,2018-03-1850,1566.93,,
897,2018-03-1851,1567.93,,
897,2018-03-1852,1568.93,,
897,2018-03-1853,1569.93,,
897,2018-03-1854,1570.93,,
897,2018-03-1855,1571.93,,
897,2018-03-1856,1572.93,,
897,2018-03-1857,1573.93,,
897,2018-03-1858,1574.93,,
897,2018-03-1859,1575.93,,
897,2018-03-1860,1576.93,,
897,2018-03-1861,1577.93,,
897,2018-03-1862,1578.93,,
897,2018-03-1863,1579.93,,
897,2018-03-1864,1580.93,,
897,2018-03-1865,1581.93,,
897,2018-03-1866,1582.93,,
897,2018-03-1867,1583.93,,
897,2018-03-1868,1584.93,,
897,2018-03-1869,1585.93,,
897,2018-03-1870,1586.93,,
897,2018-03-1871,1587.93,,
897,2018-03-1872,1588.93,,
897,2018-03-1873,1589.93,,
897,2018-03-1874,1590.93,,
897,2018-03-1875,1591.93,,
897,2018-03-1876,1592.93,,
897,2018-03-1877,1593.93,,
897,2018-03-1878,1594.93,,
897,2018-03-1879,1595.93,,
897,2018-03-1880,1596.93,,
897,2018-03-1881,1597.93,,
897,2018-03-1882,1598.93,,
897,2018-03-1883,1599.93,,
897,2018-03-1884,1600.93,,
897,2018-03-1885,1601.93,,
897,2018-03-1886,1602.93,,
897,2018-03-1887,1603.93,,
897,2018-03-1888,1604.93,,
897,2018-03-1889,1605.93,,
897,2018-03-1890,1606.93,,
897,2018-03-1891,1607.93,,
897,2018-03-1892,1608.93,,
897,2018-03-1893,1609.93,,
897,2018-03-1894,1610.93,,
897,2018-03-1895,1611.93,,
897,2018-03-1896,1612.93,,
897,2018-03-1897,1613.93,,
897,2018-03-1898,1614.93,,
897,2018-03-1899,1615.93,,
897,2018-03-1900,1616.93,,
897,2018-03-1901,1617.93,,
897,2018-03-1902,1618.93,,
897,2018-03-1903,1619.93,,
897,2018-03-1904,1620.93,,
897,2018-03-1905,1621.93,,
897,2018-03-1906,1622.93,,
897,2018-03-1907,1623.93,,
897,2018-03-1908,1624.93,,
897,2018-03-1909,1625.93,,
897,2018-03-1910,1626.93,,
897,2018-03-1911,1627.93,,
897,2018-03-1912,1628.93,,
897,2018-03-1913,1629.93,,
897,2018-03-1914,1630.93,,
897,2018-03-1915,1631.93,,
897,2018-03-1916,1632.93,,
897,2018-03-1917,1633.93,,
897,2018-03-1918,1634.93,,
897,2018-03-1919,1635.93,,
897,2018-03-1920,1636.93,,
897,2018-03-1921,1637.93,,
897,2018-03-1922,1638.93,,
897,2018-03-1923,1639.93,,
897,2018-03-1924,1640.93,,
897,2018-03-1925,1641.93,,
897,2018-03-1926,1642.93,,
897,2018-03-1927,1643.93,,
897,2018-03-1928,1644.93,,
897,2018-03-1929,1645.93,,
897,2018-03-1930,1646.93,,
897,2018-03-1931,1647.93,,
897,2018-03-1932,1648.93,,
897,2018-03-1933,1649.93,,
897,2018-03-1934,1650.93,,
897,2018-03-1935,1651.93,,
897,2018-03-1936,1652.93,,
897,2018-03-1937,1653.93,,
897,2018-03-1938,1654.93,,
897,2018-03-1939,1655.93,,
897,2018-03-1940,1656.93,,
897,2018-03-1941,1657.93,,
897,2018-03-1942,1658.93,,
897,2018-03-1943,1659.93,,
897,2018-03-1944,1660.93,,
897,2018-03-1945,1661.93,,
897,2018-03-1946,1662.93,,
897,2018-03-1947,1663.93,,
897,2018-03-1948,1664.93,,
897,2018-03-1949,1665.93,,
897,2018-03-1950,1666.93,,
897,2018-03-1951,1667.93,,
897,2018-03-1952,1668.93,,
897,2018-03-1953,1669.93,,
897,2018-03-1954,1670.93,,
897,2018-03-1955,1671.93,,
897,2018-03-1956,1672.93,,
897,2018-03-1957,1673.93,,
897,2018-03-1958,1674.93,,
